customer_id,email,name,country,signup_date,age,account_type,created_at
2958,customer2958@example.com,Customer 2958,France,2023-10-28,66,Business,2023-10-28 00:00:00
2959,customer2959@example.com,Customer 2959,Canada,2023-08-25,68,Individual,2023-08-25 00:00:00
2960,customer2960@example.com,Customer 2960,UK,2023-06-10,45,Enterprise,2023-06-10 00:00:00
2961,customer2961@example.com,Customer 2961,UK,2023-08-02,46,Business,2023-08-02 00:00:00
2962,customer2962@example.com,Customer 2962,USA,2023-10-13,41,Individual,2023-10-13 00:00:00
2963,customer2963@example.com,Customer 2963,UK,2023-10-23,37,Enterprise,2023-10-23 00:00:00
2964,customer2964@example.com,Customer 2964,Germany,2023-01-05,69,Enterprise,2023-01-05 00:00:00
2965,customer2965@example.com,Customer 2965,Canada,2023-07-01,32,Business,2023-07-01 00:00:00
2966,customer2966@example.com,Customer 2966,Australia,2023-08-06,66,Business,2023-08-06 00:00:00
2967,customer2967@example.com,Customer 2967,France,2023-12-20,37,Business,2023-12-20 00:00:00
2968,customer2968@example.com,Customer 2968,USA,2023-10-28,54,Individual,2023-10-28 00:00:00
2969,customer2969@example.com,Customer 2969,UK,2023-03-13,39,Enterprise,2023-03-13 00:00:00
2970,customer2970@example.com,Customer 2970,France,2023-11-19,56,Enterprise,2023-11-19 00:00:00
2971,customer2971@example.com,Customer 2971,Germany,2023-07-20,31,Business,2023-07-20 00:00:00
2972,customer2972@example.com,Customer 2972,France,2023-02-02,42,Individual,2023-02-02 00:00:00
2973,customer2973@example.com,Customer 2973,USA,2023-09-01,39,Enterprise,2023-09-01 00:00:00
2974,customer2974@example.com,Customer 2974,Australia,2023-08-20,75,Business,2023-08-20 00:00:00
2975,customer2975@example.com,Customer 2975,UK,2023-02-17,24,Enterprise,2023-02-17 00:00:00
2976,customer2976@example.com,Customer 2976,UK,2023-10-11,20,Enterprise,2023-10-11 00:00:00
2977,customer2977@example.com,Customer 2977,Germany,2023-11-05,19,Individual,2023-11-05 00:00:00
2978,customer2978@example.com,Customer 2978,USA,2023-04-12,42,Business,2023-04-12 00:00:00
2979,customer2979@example.com,Customer 2979,UK,2023-04-16,36,Enterprise,2023-04-16 00:00:00
2980,customer2980@example.com,Customer 2980,USA,2023-09-26,47,Individual,2023-09-26 00:00:00
2981,customer2981@example.com,Customer 2981,France,2023-07-08,18,Individual,2023-07-08 00:00:00
2982,customer2982@example.com,Customer 2982,Germany,2023-06-17,43,Individual,2023-06-17 00:00:00
2983,customer2983@example.com,Customer 2983,UK,2023-02-26,52,Business,2023-02-26 00:00:00
2984,customer2984@example.com,Customer 2984,Australia,2023-09-02,22,Business,2023-09-02 00:00:00
2985,customer2985@example.com,Customer 2985,UK,2023-04-16,73,Individual,2023-04-16 00:00:00
2986,customer2986@example.com,Customer 2986,Germany,2023-06-08,70,Enterprise,2023-06-08 00:00:00
2987,customer2987@example.com,Customer 2987,Germany,2023-12-07,28,Enterprise,2023-12-07 00:00:00
2988,customer2988@example.com,Customer 2988,Canada,2023-10-22,55,Individual,2023-10-22 00:00:00
2989,customer2989@example.com,Customer 2989,Australia,2023-09-15,61,Business,2023-09-15 00:00:00
2990,customer2990@example.com,Customer 2990,UK,2023-05-22,18,Individual,2023-05-22 00:00:00
2991,customer2991@example.com,Customer 2991,USA,2023-08-17,70,Business,2023-08-17 00:00:00
2992,customer2992@example.com,Customer 2992,UK,2023-11-06,51,Business,2023-11-06 00:00:00
2993,customer2993@example.com,Customer 2993,Germany,2023-10-19,47,Business,2023-10-19 00:00:00
2994,customer2994@example.com,Customer 2994,USA,2023-10-22,65,Individual,2023-10-22 00:00:00
2995,customer2995@example.com,Customer 2995,Australia,2023-05-28,74,Business,2023-05-28 00:00:00
2996,customer2996@example.com,Customer 2996,Australia,2023-06-27,71,Enterprise,2023-06-27 00:00:00
2997,customer2997@example.com,Customer 2997,Germany,2023-06-02,57,Individual,2023-06-02 00:00:00
2998,customer2998@example.com,Customer 2998,UK,2023-08-01,29,Enterprise,2023-08-01 00:00:00
2999,customer2999@example.com,Customer 2999,Germany,2023-08-10,42,Enterprise,2023-08-10 00:00:00
3000,customer3000@example.com,Customer 3000,Australia,2023-04-04,54,Individual,2023-04-04 00:00:00
3001,customer3001@example.com,Customer 3001,Australia,2023-07-21,20,Individual,2023-07-21 00:00:00
3002,customer3002@example.com,Customer 3002,Canada,2023-03-22,74,Enterprise,2023-03-22 00:00:00
3003,customer3003@example.com,Customer 3003,Canada,2023-10-03,60,Individual,2023-10-03 00:00:00
3004,customer3004@example.com,Customer 3004,Australia,2023-12-24,64,Individual,2023-12-24 00:00:00
3005,customer3005@example.com,Customer 3005,Germany,2023-09-10,66,Enterprise,2023-09-10 00:00:00
3006,customer3006@example.com,Customer 3006,Canada,2023-03-04,22,Individual,2023-03-04 00:00:00
3007,customer3007@example.com,Customer 3007,Canada,2023-09-16,44,Business,2023-09-16 00:00:00
3008,customer3008@example.com,Customer 3008,Canada,2023-03-26,31,Enterprise,2023-03-26 00:00:00
3009,customer3009@example.com,Customer 3009,Germany,2023-01-23,19,Individual,2023-01-23 00:00:00
3010,customer3010@example.com,Customer 3010,Australia,2023-11-24,61,Enterprise,2023-11-24 00:00:00
3011,customer3011@example.com,Customer 3011,Germany,2023-08-25,39,Enterprise,2023-08-25 00:00:00
3012,customer3012@example.com,Customer 3012,UK,2023-07-24,43,Individual,2023-07-24 00:00:00
3013,customer3013@example.com,Customer 3013,Canada,2023-01-06,25,Enterprise,2023-01-06 00:00:00
3014,customer3014@example.com,Customer 3014,Canada,2023-03-11,60,Enterprise,2023-03-11 00:00:00
3015,customer3015@example.com,Customer 3015,Germany,2023-08-26,47,Individual,2023-08-26 00:00:00
3016,customer3016@example.com,Customer 3016,France,2023-02-12,60,Individual,2023-02-12 00:00:00
3017,customer3017@example.com,Customer 3017,Germany,2024-01-01,26,Business,2024-01-01 00:00:00
3018,customer3018@example.com,Customer 3018,UK,2023-05-23,28,Individual,2023-05-23 00:00:00
3019,customer3019@example.com,Customer 3019,USA,2023-11-07,29,Business,2023-11-07 00:00:00
3020,customer3020@example.com,Customer 3020,France,2023-03-05,65,Business,2023-03-05 00:00:00
3021,customer3021@example.com,Customer 3021,USA,2023-03-28,60,Individual,2023-03-28 00:00:00
3022,customer3022@example.com,Customer 3022,Canada,2023-12-13,27,Business,2023-12-13 00:00:00
3023,customer3023@example.com,Customer 3023,UK,2023-07-03,31,Enterprise,2023-07-03 00:00:00
3024,customer3024@example.com,Customer 3024,Australia,2023-01-18,52,Individual,2023-01-18 00:00:00
3025,customer3025@example.com,Customer 3025,Australia,2023-08-15,21,Enterprise,2023-08-15 00:00:00
3026,customer3026@example.com,Customer 3026,Australia,2023-09-25,60,Enterprise,2023-09-25 00:00:00
3027,customer3027@example.com,Customer 3027,USA,2023-12-04,42,Enterprise,2023-12-04 00:00:00
3028,customer3028@example.com,Customer 3028,Germany,2023-06-07,21,Enterprise,2023-06-07 00:00:00
3029,customer3029@example.com,Customer 3029,USA,2023-01-03,67,Business,2023-01-03 00:00:00
3030,customer3030@example.com,Customer 3030,UK,2023-04-14,41,Individual,2023-04-14 00:00:00
3031,customer3031@example.com,Customer 3031,USA,2023-04-13,19,Business,2023-04-13 00:00:00
3032,customer3032@example.com,Customer 3032,USA,2023-01-15,39,Individual,2023-01-15 00:00:00
3033,customer3033@example.com,Customer 3033,Australia,2023-12-15,22,Individual,2023-12-15 00:00:00
3034,customer3034@example.com,Customer 3034,Australia,2023-02-19,28,Enterprise,2023-02-19 00:00:00
3035,customer3035@example.com,Customer 3035,USA,2023-03-27,44,Enterprise,2023-03-27 00:00:00
3036,customer3036@example.com,Customer 3036,Canada,2023-02-25,38,Enterprise,2023-02-25 00:00:00
3037,customer3037@example.com,Customer 3037,UK,2023-11-17,57,Individual,2023-11-17 00:00:00
3038,customer3038@example.com,Customer 3038,Germany,2023-10-05,45,Individual,2023-10-05 00:00:00
3039,customer3039@example.com,Customer 3039,UK,2023-04-29,24,Business,2023-04-29 00:00:00
3040,customer3040@example.com,Customer 3040,UK,2023-06-15,18,Business,2023-06-15 00:00:00
3041,customer3041@example.com,Customer 3041,Canada,2023-12-01,18,Business,2023-12-01 00:00:00
3042,customer3042@example.com,Customer 3042,Germany,2023-04-19,32,Individual,2023-04-19 00:00:00
3043,customer3043@example.com,Customer 3043,Canada,2023-12-03,59,Enterprise,2023-12-03 00:00:00
3044,customer3044@example.com,Customer 3044,USA,2023-07-08,22,Individual,2023-07-08 00:00:00
3045,customer3045@example.com,Customer 3045,Canada,2023-07-30,67,Enterprise,2023-07-30 00:00:00
3046,customer3046@example.com,Customer 3046,USA,2023-09-13,63,Enterprise,2023-09-13 00:00:00
3047,customer3047@example.com,Customer 3047,UK,2023-10-19,34,Individual,2023-10-19 00:00:00
3048,customer3048@example.com,Customer 3048,Canada,2023-11-04,58,Enterprise,2023-11-04 00:00:00
3049,customer3049@example.com,Customer 3049,Australia,2023-07-18,67,Enterprise,2023-07-18 00:00:00
3050,customer3050@example.com,Customer 3050,Canada,2023-03-10,29,Enterprise,2023-03-10 00:00:00
3051,customer3051@example.com,Customer 3051,Canada,2023-12-19,72,Enterprise,2023-12-19 00:00:00
3052,customer3052@example.com,Customer 3052,USA,2023-09-04,39,Individual,2023-09-04 00:00:00
3053,customer3053@example.com,Customer 3053,France,2023-11-08,46,Business,2023-11-08 00:00:00
3054,customer3054@example.com,Customer 3054,Australia,2023-09-19,65,Individual,2023-09-19 00:00:00
3055,customer3055@example.com,Customer 3055,France,2023-09-15,63,Individual,2023-09-15 00:00:00
3056,customer3056@example.com,Customer 3056,USA,2023-04-30,57,Individual,2023-04-30 00:00:00
3057,customer3057@example.com,Customer 3057,UK,2023-06-08,65,Business,2023-06-08 00:00:00
3058,customer3058@example.com,Customer 3058,France,2023-05-05,23,Individual,2023-05-05 00:00:00
3059,customer3059@example.com,Customer 3059,Canada,2023-03-12,49,Business,2023-03-12 00:00:00
3060,customer3060@example.com,Customer 3060,UK,2023-04-14,42,Individual,2023-04-14 00:00:00
3061,customer3061@example.com,Customer 3061,USA,2023-11-25,33,Enterprise,2023-11-25 00:00:00
3062,customer3062@example.com,Customer 3062,Germany,2023-11-03,65,Business,2023-11-03 00:00:00
3063,customer3063@example.com,Customer 3063,Canada,2023-03-10,38,Enterprise,2023-03-10 00:00:00
3064,customer3064@example.com,Customer 3064,France,2023-01-21,68,Business,2023-01-21 00:00:00
3065,customer3065@example.com,Customer 3065,Canada,2023-11-28,66,Individual,2023-11-28 00:00:00
3066,customer3066@example.com,Customer 3066,Australia,2023-04-28,39,Business,2023-04-28 00:00:00
3067,customer3067@example.com,Customer 3067,UK,2023-05-05,52,Individual,2023-05-05 00:00:00
3068,customer3068@example.com,Customer 3068,UK,2023-12-07,69,Enterprise,2023-12-07 00:00:00
3069,customer3069@example.com,Customer 3069,Australia,2023-12-23,32,Enterprise,2023-12-23 00:00:00
3070,customer3070@example.com,Customer 3070,France,2023-07-15,38,Individual,2023-07-15 00:00:00
3071,customer3071@example.com,Customer 3071,Australia,2023-08-15,18,Individual,2023-08-15 00:00:00
3072,customer3072@example.com,Customer 3072,USA,2023-09-09,30,Individual,2023-09-09 00:00:00
3073,customer3073@example.com,Customer 3073,UK,2023-11-21,31,Individual,2023-11-21 00:00:00
3074,customer3074@example.com,Customer 3074,UK,2023-02-16,55,Enterprise,2023-02-16 00:00:00
3075,customer3075@example.com,Customer 3075,UK,2023-04-15,50,Individual,2023-04-15 00:00:00
3076,customer3076@example.com,Customer 3076,Australia,2023-08-07,47,Business,2023-08-07 00:00:00
3077,customer3077@example.com,Customer 3077,Australia,2023-03-26,30,Individual,2023-03-26 00:00:00
3078,customer3078@example.com,Customer 3078,UK,2023-08-06,56,Individual,2023-08-06 00:00:00
3079,customer3079@example.com,Customer 3079,Canada,2023-06-05,54,Business,2023-06-05 00:00:00
3080,customer3080@example.com,Customer 3080,UK,2023-11-22,35,Business,2023-11-22 00:00:00
3081,customer3081@example.com,Customer 3081,Canada,2023-02-10,43,Business,2023-02-10 00:00:00
3082,customer3082@example.com,Customer 3082,Germany,2023-03-27,46,Business,2023-03-27 00:00:00
3083,customer3083@example.com,Customer 3083,France,2023-09-16,65,Business,2023-09-16 00:00:00
3084,customer3084@example.com,Customer 3084,Germany,2023-03-21,19,Business,2023-03-21 00:00:00
3085,customer3085@example.com,Customer 3085,USA,2023-08-07,66,Business,2023-08-07 00:00:00
3086,customer3086@example.com,Customer 3086,France,2023-11-01,27,Enterprise,2023-11-01 00:00:00
3087,customer3087@example.com,Customer 3087,Canada,2023-03-31,42,Business,2023-03-31 00:00:00
3088,customer3088@example.com,Customer 3088,Germany,2023-06-06,36,Business,2023-06-06 00:00:00
3089,customer3089@example.com,Customer 3089,France,2023-10-15,48,Individual,2023-10-15 00:00:00
3090,customer3090@example.com,Customer 3090,UK,2023-06-20,63,Business,2023-06-20 00:00:00
3091,customer3091@example.com,Customer 3091,UK,2023-04-11,30,Individual,2023-04-11 00:00:00
3092,customer3092@example.com,Customer 3092,France,2023-01-07,64,Enterprise,2023-01-07 00:00:00
3093,customer3093@example.com,Customer 3093,Germany,2023-07-11,43,Business,2023-07-11 00:00:00
3094,customer3094@example.com,Customer 3094,Australia,2023-07-22,41,Business,2023-07-22 00:00:00
3095,customer3095@example.com,Customer 3095,Canada,2023-09-08,59,Enterprise,2023-09-08 00:00:00
3096,customer3096@example.com,Customer 3096,Germany,2023-02-06,74,Individual,2023-02-06 00:00:00
3097,customer3097@example.com,Customer 3097,Germany,2023-03-05,54,Individual,2023-03-05 00:00:00
3098,customer3098@example.com,Customer 3098,Germany,2023-04-10,34,Enterprise,2023-04-10 00:00:00
3099,customer3099@example.com,Customer 3099,France,2023-06-28,63,Business,2023-06-28 00:00:00
3100,customer3100@example.com,Customer 3100,Australia,2023-11-22,41,Enterprise,2023-11-22 00:00:00
3101,customer3101@example.com,Customer 3101,Australia,2023-01-30,42,Business,2023-01-30 00:00:00
3102,customer3102@example.com,Customer 3102,UK,2023-05-07,48,Individual,2023-05-07 00:00:00
3103,customer3103@example.com,Customer 3103,Australia,2023-07-05,63,Enterprise,2023-07-05 00:00:00
3104,customer3104@example.com,Customer 3104,Australia,2023-01-15,60,Enterprise,2023-01-15 00:00:00
3105,customer3105@example.com,Customer 3105,Canada,2023-03-17,56,Business,2023-03-17 00:00:00
3106,customer3106@example.com,Customer 3106,UK,2023-12-15,34,Individual,2023-12-15 00:00:00
3107,customer3107@example.com,Customer 3107,France,2023-11-05,60,Individual,2023-11-05 00:00:00
3108,customer3108@example.com,Customer 3108,USA,2023-01-07,67,Individual,2023-01-07 00:00:00
3109,customer3109@example.com,Customer 3109,Australia,2023-11-26,42,Business,2023-11-26 00:00:00
3110,customer3110@example.com,Customer 3110,France,2023-12-28,75,Individual,2023-12-28 00:00:00
3111,customer3111@example.com,Customer 3111,UK,2023-09-23,74,Business,2023-09-23 00:00:00
3112,customer3112@example.com,Customer 3112,Germany,2023-03-26,34,Enterprise,2023-03-26 00:00:00
3113,customer3113@example.com,Customer 3113,France,2023-06-04,52,Enterprise,2023-06-04 00:00:00
3114,customer3114@example.com,Customer 3114,France,2023-07-15,37,Enterprise,2023-07-15 00:00:00
3115,customer3115@example.com,Customer 3115,Australia,2023-07-30,73,Individual,2023-07-30 00:00:00
3116,customer3116@example.com,Customer 3116,Australia,2023-02-25,54,Business,2023-02-25 00:00:00
3117,customer3117@example.com,Customer 3117,Canada,2023-03-15,65,Individual,2023-03-15 00:00:00
3118,customer3118@example.com,Customer 3118,Australia,2023-07-23,37,Individual,2023-07-23 00:00:00
3119,customer3119@example.com,Customer 3119,Germany,2023-03-28,18,Individual,2023-03-28 00:00:00
3120,customer3120@example.com,Customer 3120,Australia,2023-02-05,44,Enterprise,2023-02-05 00:00:00
3121,customer3121@example.com,Customer 3121,Australia,2023-08-02,36,Enterprise,2023-08-02 00:00:00
3122,customer3122@example.com,Customer 3122,UK,2023-08-09,29,Business,2023-08-09 00:00:00
3123,customer3123@example.com,Customer 3123,Australia,2023-04-06,26,Individual,2023-04-06 00:00:00
3124,customer3124@example.com,Customer 3124,UK,2023-09-07,50,Individual,2023-09-07 00:00:00
3125,customer3125@example.com,Customer 3125,France,2023-08-19,70,Individual,2023-08-19 00:00:00
3126,customer3126@example.com,Customer 3126,UK,2023-04-06,21,Enterprise,2023-04-06 00:00:00
3127,customer3127@example.com,Customer 3127,UK,2023-04-04,34,Business,2023-04-04 00:00:00
3128,customer3128@example.com,Customer 3128,Australia,2023-08-14,57,Individual,2023-08-14 00:00:00
3129,customer3129@example.com,Customer 3129,UK,2023-11-22,23,Business,2023-11-22 00:00:00
3130,customer3130@example.com,Customer 3130,Germany,2023-02-13,25,Business,2023-02-13 00:00:00
3131,customer3131@example.com,Customer 3131,Canada,2023-02-02,19,Enterprise,2023-02-02 00:00:00
3132,customer3132@example.com,Customer 3132,Germany,2023-05-01,49,Enterprise,2023-05-01 00:00:00
3133,customer3133@example.com,Customer 3133,USA,2023-02-21,21,Business,2023-02-21 00:00:00
3134,customer3134@example.com,Customer 3134,Australia,2023-01-04,55,Individual,2023-01-04 00:00:00
3135,customer3135@example.com,Customer 3135,UK,2023-02-19,51,Individual,2023-02-19 00:00:00
3136,customer3136@example.com,Customer 3136,France,2023-07-12,51,Business,2023-07-12 00:00:00
3137,customer3137@example.com,Customer 3137,Germany,2023-09-06,66,Business,2023-09-06 00:00:00
3138,customer3138@example.com,Customer 3138,Germany,2023-11-06,39,Business,2023-11-06 00:00:00
3139,customer3139@example.com,Customer 3139,Canada,2023-12-16,38,Individual,2023-12-16 00:00:00
3140,customer3140@example.com,Customer 3140,Australia,2023-07-04,43,Business,2023-07-04 00:00:00
3141,customer3141@example.com,Customer 3141,USA,2023-11-09,40,Business,2023-11-09 00:00:00
3142,customer3142@example.com,Customer 3142,USA,2023-02-21,47,Enterprise,2023-02-21 00:00:00
3143,customer3143@example.com,Customer 3143,Australia,2023-07-25,71,Individual,2023-07-25 00:00:00
3144,customer3144@example.com,Customer 3144,France,2023-01-14,25,Enterprise,2023-01-14 00:00:00
3145,customer3145@example.com,Customer 3145,Australia,2023-05-24,66,Individual,2023-05-24 00:00:00
3146,customer3146@example.com,Customer 3146,Germany,2023-07-08,57,Enterprise,2023-07-08 00:00:00
